date,year,time,site,block,site_type,wetland_id,temp,water,wind,species,method,25m,50m,total,breeding codes
6/8/2022,2022,7:22,stono,5,wetland,SP03,79.7,0,0,RBWO,a,,1,1,
6/8/2022,2022,7:22,stono,5,wetland,SP03,79.7,0,0,CARW,a,,1,1,
6/8/2022,2022,7:22,stono,5,wetland,SP03,79.7,0,0,INBU,a,,1,1,
6/8/2022,2022,7:22,stono,5,wetland,SP03,79.7,0,0,EATO,a,,1,1,
6/8/2022,2022,7:40,stono,6,wetland,SP01,79.4,0,0,BGGN,a,1,,1,
6/8/2022,2022,7:40,stono,6,wetland,SP01,79.4,0,0,BGNN,v,1,,1,
6/8/2022,2022,7:40,stono,6,wetland,SP01,79.4,0,0,NOCA,a,1,,1,
6/8/2022,2022,7:40,stono,6,wetland,SP01,79.4,0,0,TUTI,a,,1,1,
6/8/2022,2022,7:40,stono,6,wetland,SP01,79.4,0,0,CARW,a,1,,1,
6/8/2022,2022,7:40,stono,6,wetland,SP01,79.4,0,0,INBU,a,,1,1,
6/8/2022,2022,7:40,stono,6,wetland,SP01,79.4,0,0,BLGR,v,2,,2,
6/10/2022,2022,9:00,stono,,wetland,SP12,86.8,0,0.8,NOCA,a,,1,1,
6/10/2022,2022,9:00,stono,,wetland,SP12,86.8,0,0.8,CARW,a,,1,1,
6/10/2022,2022,9:00,stono,,wetland,SP12,86.8,0,0.8,NOPA,a,,1,1,
6/10/2022,2022,9:00,stono,,wetland,SP12,86.8,0,0.8,EATO,a,,1,1,
6/10/2022,2022,9:00,stono,,wetland,SP12,86.8,0,0.8,SUTA,a,,1,1,
6/10/2022,2022,9:00,stono,,wetland,SP12,86.8,0,0.8,YBCU,a,,1,1,
6/10/2022,2022,9:00,stono,,wetland,SP12,86.8,0,0.8,BGGN,a,1,,1,
6/10/2022,2022,8:15,stono,,wetland,SP16,74.3,0,0,BGGN,a,2,,2,
6/10/2022,2022,8:15,stono,,wetland,SP16,74.3,0,0,NOPA,a,,2,2,
6/10/2022,2022,8:15,stono,,wetland,SP16,74.3,0,0,WEVI,a,,2,2,
6/10/2022,2022,8:15,stono,,wetland,SP16,74.3,0,0,TUTI,a,2,,2,
6/10/2022,2022,8:15,stono,,wetland,SP16,74.3,0,0,REVI,a,,1,1,
6/10/2022,2022,8:15,stono,,wetland,SP16,74.3,0,0,CARW,a,,1,1,
6/10/2022,2022,8:15,stono,,wetland,SP16,74.3,0,0,RBWO,a,,1,1,
6/10/2022,2022,8:48,stono,,wetland,SP13,75.5,0,0,NOCA,a,,3,3,
6/10/2022,2022,8:48,stono,,wetland,SP13,75.5,0,0,NOPA,a,,1,1,
6/10/2022,2022,8:48,stono,,wetland,SP13,75.5,0,0,BGGN,a,2,,2,
6/10/2022,2022,8:48,stono,,wetland,SP13,75.5,0,0,EATO,a,,1,1,
6/10/2022,2022,8:48,stono,,wetland,SP13,75.5,0,0,CARW,a,1,1,2,
6/10/2022,2022,8:48,stono,,wetland,SP13,75.5,0,0,TUTI,a,1,,1,
6/10/2022,2022,8:48,stono,,wetland,SP13,75.5,0,0,INBU,a,,1,1,
6/10/2022,2022,8:48,stono,,wetland,SP13,75.5,0,0,BHCO,v,1,,1,
6/10/2022,2022,7:14,stono,,wetland,SP11,74.9,0,0,TUTI,a,1,1,2,
6/10/2022,2022,7:14,stono,,wetland,SP11,74.9,0,0,NOCA,a,2,1,3,
6/10/2022,2022,7:14,stono,,wetland,SP11,74.9,0,0,RBWO,a,1,,1,
6/10/2022,2022,7:14,stono,,wetland,SP11,74.9,0,0,PIWA,a,,2,2,
6/10/2022,2022,7:14,stono,,wetland,SP11,74.9,0,0,WEVI,a,1,1,2,
6/10/2022,2022,7:14,stono,,wetland,SP11,74.9,0,0,EAWP,a,,1,1,
6/10/2022,2022,7:14,stono,,wetland,SP11,74.9,0,0,BLJA,a,,1,1,
6/10/2022,2022,7:49,stono,6,wetland,SP05,77.5,0,0,BGGN,a,1,,1,
6/10/2022,2022,7:49,stono,6,wetland,SP05,77.5,0,0,NOPA,a,1,,1,
6/10/2022,2022,7:49,stono,6,wetland,SP05,77.5,0,0,GCFL,a,2,,2,
6/10/2022,2022,7:49,stono,6,wetland,SP05,77.5,0,0,BLGR,a,,1,1,
6/10/2022,2022,7:49,stono,6,wetland,SP05,77.5,0,0,BHCO,a,1,,1,
6/10/2022,2022,7:49,stono,6,wetland,SP05,77.5,0,0,DOWO,a,1,,1,
6/10/2022,2022,7:49,stono,6,wetland,SP05,77.5,0,0,WEVI,a,1,,1,
6/11/2021,2021,7:32,stono,6,wetland,SP09,79,36,,CARW,a,,1,1,
6/11/2021,2021,7:32,stono,6,wetland,SP09,79,36,,RBWO,a,1,,1,
6/11/2021,2021,7:32,stono,6,wetland,SP09,79,36,,WEVI,a,1,,1,
6/11/2021,2021,7:32,stono,6,wetland,SP09,79,36,,NOCA,a,,1,1,
6/12/2021,2021,6:44,stono,6,wetland,SP09,73,36,,RBWO,a,,1,1,
6/12/2021,2021,6:44,stono,6,wetland,SP09,73,36,,WEVI,a,1,,1,
6/12/2021,2021,6:44,stono,6,wetland,SP09,73,36,,GRHE,v,1,,1,
6/12/2021,2021,6:44,stono,6,wetland,SP09,73,36,,BGGN,a,2,,2,
6/12/2021,2021,6:44,stono,6,wetland,SP09,73,36,,CACH,a,,1,1,
6/12/2021,2021,6:44,stono,6,wetland,SP09,73,36,,GCFL,a,,1,1,
6/9/2021,2021,7:08,stono,6,wetland,SP09,75,36,,LBHE,v,1,,1,
6/9/2021,2021,7:08,stono,6,wetland,SP09,75,36,,TUTI,a,1,1,2,
6/9/2021,2021,7:08,stono,6,wetland,SP09,75,36,,GRHE,v,,1,1,
6/9/2021,2021,7:08,stono,6,wetland,SP09,75,36,,WEVI,a,,1,1,
6/9/2021,2021,7:08,stono,6,wetland,SP09,75,36,,BHCO,v,,1,1,
6/9/2021,2021,7:08,stono,6,wetland,SP09,75,36,,NOCA,a,,1,1,
6/11/2021,2021,8:00,stono,6,wetland,SP05,79,0,,NOPA,a,1,,1,
6/11/2021,2021,8:00,stono,6,wetland,SP05,79,0,,CACH,a,2,,2,
6/11/2021,2021,8:00,stono,6,wetland,SP05,79,0,,REVI,a,,1,1,
6/11/2021,2021,8:00,stono,6,wetland,SP05,79,0,,WEVI,a,,2,2,
6/11/2021,2021,8:00,stono,6,wetland,SP05,79,0,,BGGN,a,1,,1,
6/12/2021,2021,7:08,stono,6,wetland,SP05,75,0,,TUTI,a,2,,2,
6/12/2021,2021,7:08,stono,6,wetland,SP05,75,0,,WEVI,a,1,,1,
6/12/2021,2021,7:08,stono,6,wetland,SP05,75,0,,NOPA,a,1,,1,
6/12/2021,2021,7:08,stono,6,wetland,SP05,75,0,,CACH,a,,1,1,
6/12/2021,2021,7:08,stono,6,wetland,SP05,75,0,,CARW,v,,2,2,
6/9/2021,2021,6:46,stono,6,wetland,SP05,75,0,,CACH,a,1,2,3,
6/9/2021,2021,6:46,stono,6,wetland,SP05,75,0,,CARW,a,1,1,2,
6/9/2021,2021,6:46,stono,6,wetland,SP05,75,0,,TUTI,a,2,,2,
6/9/2021,2021,6:46,stono,6,wetland,SP05,75,0,,WEVI,a,,1,1,
6/9/2021,2021,6:46,stono,6,wetland,SP05,75,0,,NOPA,v,1,,1,
6/9/2021,2021,6:46,stono,6,wetland,SP05,75,0,,REVI,a,1,,1,
6/9/2021,2021,7:29,stono,6,wetland,SP01,77,0,,YBCH,a,1,,1,
6/9/2021,2021,7:29,stono,6,wetland,SP01,77,0,,BHCO,a,1,,1,
6/9/2021,2021,7:29,stono,6,wetland,SP01,77,0,,NOCA,a,1,,1,
6/9/2021,2021,7:29,stono,6,wetland,SP01,77,0,,WEVI,a,,1,1,
6/11/2021,2021,7:17,stono,6,wetland,SP01,77,0,,NOCA,v,1,,1,
6/11/2021,2021,7:17,stono,6,wetland,SP01,77,0,,TUTI,v,5,,5,
6/11/2021,2021,7:17,stono,6,wetland,SP01,77,0,,RBWO,a,1,1,2,
6/11/2021,2021,7:17,stono,6,wetland,SP01,77,0,,WEVI,a,1,,1,
6/11/2021,2021,7:17,stono,6,wetland,SP01,77,0,,BGGN,v,2,,2,
5/10/2021,2021,8:19,stono,6,wetland,SP01,73,2.7,,LBHE,v,1,,1,
5/10/2021,2021,8:19,stono,6,wetland,SP01,73,2.7,,NOMO,a,1,,1,
5/10/2021,2021,8:19,stono,6,wetland,SP01,73,2.7,,BLJA,a,,1,1,
5/10/2021,2021,8:19,stono,6,wetland,SP01,73,2.7,,TUTI,a,1,,1,
6/9/2021,2021,8:01,stono,6,wetland,SP07,79,0,,RBWO,v,1,,1,
6/9/2021,2021,8:01,stono,6,wetland,SP07,79,0,,CARW,a,,1,1,
6/9/2021,2021,8:01,stono,6,wetland,SP07,79,0,,CACH,a,2,1,3,
6/9/2021,2021,8:01,stono,6,wetland,SP07,79,0,,WEVI,a,,2,2,
6/9/2021,2021,8:01,stono,6,wetland,SP07,79,0,,BGGN,v,2,,2,
6/9/2021,2021,8:01,stono,6,wetland,SP07,79,0,,DOWO,a,1,,1,
6/11/2021,2021,6:45,stono,6,wetland,SP07,77,0,,CARW,a,1,1,2,
6/11/2021,2021,6:45,stono,6,wetland,SP07,77,0,,CACH,a,,1,1,
6/11/2021,2021,6:45,stono,6,wetland,SP07,77,0,,DOWO,a,1,,1,
6/11/2021,2021,6:45,stono,6,wetland,SP07,77,0,,RBWO,v,1,,1,
6/11/2021,2021,6:45,stono,6,wetland,SP07,77,0,,RBWO,a,,1,1,
6/11/2021,2021,6:45,stono,6,wetland,SP07,77,0,,NOPA,a,,1,1,
6/11/2021,2021,6:45,stono,6,wetland,SP07,77,0,,TUTI,a,,2,2,
6/11/2021,2021,6:45,stono,6,wetland,SP07,77,0,,WEVI,a,,1,1,
6/11/2021,2021,6:45,stono,6,wetland,SP07,77,0,,GCFL,a,1,,1,
5/10/2021,2021,8:38,stono,6,wetland,SP07,73,2.4,,CACH,a,1,,1,
5/10/2021,2021,8:38,stono,6,wetland,SP07,73,2.4,,CACH,v,1,,1,
5/10/2021,2021,8:38,stono,6,wetland,SP07,73,2.4,,NOPA,a,,1,1,
5/10/2021,2021,8:38,stono,6,wetland,SP07,73,2.4,,CARW,a,1,1,2,
5/10/2021,2021,8:38,stono,6,wetland,SP07,73,2.4,,TUTI,a,1,1,2,
5/10/2021,2021,8:38,stono,6,wetland,SP07,73,2.4,,WEVI,a,,1,1,
5/10/2021,2021,8:38,stono,6,wetland,SP07,73,2.4,,RBWO,v,1,,1,
5/10/2021,2021,8:38,stono,6,wetland,SP07,73,2.4,,BLJA,v,2,,2,
5/10/2021,2021,8:50,stono,6,upland,UP06,73,0,,NOMO,a,,1,1,
5/10/2021,2021,8:50,stono,6,upland,UP06,73,0,,CACH,a,1,,1,
5/10/2021,2021,8:50,stono,6,upland,UP06,73,0,,TUTI,a,1,,1,
5/10/2021,2021,8:50,stono,6,upland,UP06,73,0,,CARW,a,1,,1,
5/10/2021,2021,8:50,stono,6,upland,UP06,73,0,,EATO,a,1,,1,
6/11/2021,2021,6:57,stono,6,upland,UP06,77,0,,EATO,a,,1,1,
6/11/2021,2021,6:57,stono,6,upland,UP06,77,0,,CARW,a,,1,1,
6/11/2021,2021,6:57,stono,6,upland,UP06,77,0,,PABU,a,,2,2,
6/11/2021,2021,6:57,stono,6,upland,UP06,77,0,,PIWA,a,1,,1,
6/11/2021,2021,6:57,stono,6,upland,UP06,77,0,,INBU,a,,2,2,
6/11/2021,2021,6:57,stono,6,upland,UP06,77,0,,TUTI,a,,1,1,
6/9/2021,2021,7:48,stono,6,upland,UP06,77,0,,NOPA,a,,1,1,
6/9/2021,2021,7:48,stono,6,upland,UP06,77,0,,CARW,a,,1,1,
6/9/2021,2021,7:48,stono,6,upland,UP06,77,0,,NOCA,a,,1,1,
6/9/2021,2021,7:48,stono,6,upland,UP06,77,0,,WEVI,a,,1,1,
5/18/2021,2021,6:54,stono,5,wetland,SP03,63,2.2,,RBWO,a,1,,1,
5/18/2021,2021,6:54,stono,5,wetland,SP03,63,2.2,,BHCO,a,1,,1,
5/18/2021,2021,6:54,stono,5,wetland,SP03,63,2.2,,WEVI,a,,1,1,
5/18/2021,2021,6:54,stono,5,wetland,SP03,63,2.2,,NOCA,a,,1,1,
5/18/2021,2021,6:54,stono,5,wetland,SP03,63,2.2,,CARW,a,,1,1,
5/18/2021,2021,6:54,stono,5,wetland,SP03,63,2.2,,BGGN,a,2,,2,
5/18/2021,2021,6:54,stono,5,wetland,SP03,63,2.2,,BGGN,v,1,,1,
5/18/2021,2021,6:54,stono,5,wetland,SP03,63,2.2,,YTWA,a,,1,1,
5/18/2021,2021,6:54,stono,5,wetland,SP03,63,2.2,,NOPA,a,1,1,2,
5/18/2021,2021,6:54,stono,5,wetland,SP03,63,2.2,,DOWO,a,1,,1,
5/18/2021,2021,6:54,stono,5,wetland,SP03,63,2.2,,TUTI,a,,1,1,
6/1/2021,2021,7:45,stono,5,wetland,SP03,66,0,,WEVI,a,1,,1,
6/1/2021,2021,7:45,stono,5,wetland,SP03,66,0,,TUTI,a,,2,2,
6/1/2021,2021,7:45,stono,5,wetland,SP03,66,0,,BHCO,a,1,,1,
5/10/2021,2021,6:37,stono,5,wetland,SP03,72,4.4,,BHCO,a,1,,1,
5/10/2021,2021,6:37,stono,5,wetland,SP03,72,4.4,,EATO,a,1,,1,
5/10/2021,2021,6:37,stono,5,wetland,SP03,72,4.4,,TUTI,a,2,,2,
5/10/2021,2021,6:37,stono,5,wetland,SP03,72,4.4,,CACH,a,,1,1,
5/10/2021,2021,6:37,stono,5,wetland,SP03,72,4.4,,RBWO,a,,1,1,
5/10/2021,2021,6:37,stono,5,wetland,SP03,72,4.4,,AMCR,a,,1,1,
6/1/2021,2021,7:36,stono,5,wetland,SP08,66,0,,NOPA,a,,2,2,
6/1/2021,2021,7:36,stono,5,wetland,SP08,66,0,,RBWO,a,1,,1,
6/1/2021,2021,7:36,stono,5,wetland,SP08,66,0,,TUTI,a,2,,2,
5/18/2021,2021,7:09,stono,5,wetland,SP08,64,0,,YTWA,a,,1,1,
5/18/2021,2021,7:09,stono,5,wetland,SP08,64,0,,WEVI,a,1,1,2,
5/18/2021,2021,7:09,stono,5,wetland,SP08,64,0,,CARW,v,1,,1,
5/18/2021,2021,7:09,stono,5,wetland,SP08,64,0,,CARW,a,,1,1,
5/18/2021,2021,7:09,stono,5,wetland,SP08,64,0,,NOCA,v,1,,1,
5/18/2021,2021,7:09,stono,5,wetland,SP08,64,0,,NOCA,a,,1,1,
5/18/2021,2021,7:09,stono,5,wetland,SP08,64,0,,BGGN,a,,1,1,
5/18/2021,2021,7:09,stono,5,wetland,SP08,64,0,,NOPA,v,1,,1,
5/10/2021,2021,6:49,stono,5,wetland,SP08,72,0,,NOCA,a,2,,2,
5/10/2021,2021,6:49,stono,5,wetland,SP08,72,0,,NOCA,v,1,,1,
5/10/2021,2021,6:49,stono,5,wetland,SP08,72,0,,WEVI,a,1,,1,
5/10/2021,2021,6:49,stono,5,wetland,SP08,72,0,,MIKI,v,1,,1,
5/10/2021,2021,6:49,stono,5,wetland,SP08,72,0,,TUTI,a,,1,1,
5/10/2021,2021,6:49,stono,5,wetland,SP08,72,0,,NOPA,a,,1,1,
5/10/2021,2021,6:49,stono,5,wetland,SP08,72,0,,PIWA,a,1,,1,
6/1/2021,2021,7:25,stono,5,wetland,SP02,64,0,,NOPA,a,1,,1,
6/1/2021,2021,7:25,stono,5,wetland,SP02,64,0,,CACH,a,,1,1,
6/1/2021,2021,7:25,stono,5,wetland,SP02,64,0,,CACH,v,,1,1,
6/1/2021,2021,7:25,stono,5,wetland,SP02,64,0,,PIWA,v,,1,1,
6/1/2021,2021,7:25,stono,5,wetland,SP02,64,0,,NOCA,v,,1,1,
6/1/2021,2021,7:25,stono,5,wetland,SP02,64,0,,GCFL,v,,2,2,
5/18/2021,2021,7:20,stono,5,wetland,SP02,64,1.9,,EATO,a,1,,1,
5/18/2021,2021,7:20,stono,5,wetland,SP02,64,1.9,,BGGN,a,2,,2,
5/18/2021,2021,7:20,stono,5,wetland,SP02,64,1.9,,CACH,a,1,,1,
5/18/2021,2021,7:20,stono,5,wetland,SP02,64,1.9,,SUTA,v,1,,1,
5/18/2021,2021,7:20,stono,5,wetland,SP02,64,1.9,,PIWO,v,,1,1,
5/10/2021,2021,7:06,stono,5,wetland,SP02,72,4.5,,BHCO,v,2,,2,
5/10/2021,2021,7:06,stono,5,wetland,SP02,72,4.5,,PIWO,v,1,,1,
5/10/2021,2021,7:06,stono,5,wetland,SP02,72,4.5,,PIWA,a,,1,1,
5/10/2021,2021,7:06,stono,5,wetland,SP02,72,4.5,,NOCA,a,,1,1,
5/10/2021,2021,7:06,stono,5,wetland,SP02,72,4.5,,WEVI,a,,1,1,
5/10/2021,2021,7:06,stono,5,wetland,SP02,72,4.5,,BGGN,a,1,,1,
5/10/2021,2021,7:20,stono,5,upland,UP05,72,0,,BGGN,a,1,1,2,
5/10/2021,2021,7:20,stono,5,upland,UP05,72,0,,BGGN,v,1,,1,
5/10/2021,2021,7:20,stono,5,upland,UP05,72,0,,WEVI,a,,1,1,
5/10/2021,2021,7:20,stono,5,upland,UP05,72,0,,PABU,a,1,,1,
6/1/2021,2021,7:18,stono,5,upland,UP05,64,0,,NOPA,a,1,,1,
6/1/2021,2021,7:18,stono,5,upland,UP05,64,0,,CACH,a,1,,1,
6/1/2021,2021,7:18,stono,5,upland,UP05,64,0,,CACH,v,3,,3,
6/1/2021,2021,7:18,stono,5,upland,UP05,64,0,,TUTI,v,4,,4,
5/18/2021,2021,7:29,stono,5,upland,UP05,64,0,,CACH,a,,1,1,
5/18/2021,2021,7:29,stono,5,upland,UP05,64,0,,YTWA,a,1,,1,
5/18/2021,2021,7:29,stono,5,upland,UP05,64,0,,NOCA,v,1,,1,
5/18/2021,2021,7:29,stono,5,upland,UP05,64,0,,BGGN,a,1,,1,
5/15/2021,2021,8:37,halidon,1,wetland,HH13,61,0,,BHNU,a,,1,1,
5/15/2021,2021,8:37,halidon,1,wetland,HH13,61,0,,BGGN,a,2,,2,
05/19/2021,2021,7:49,halidon,1,wetland,HH13,63,0,,COYE,v,1,,1,
05/19/2021,2021,7:49,halidon,1,wetland,HH13,63,0,,CARW,a,1,,1,
05/19/2021,2021,7:49,halidon,1,wetland,HH13,63,0,,EATO,a,,2,2,
05/19/2021,2021,7:49,halidon,1,wetland,HH13,63,0,,RBWO,a,1,,1,
05/19/2021,2021,7:49,halidon,1,wetland,HH13,63,0,,NOMO,a,1,,1,
5/26/2021,2021,7:57,halidon,1,wetland,HH13,72,0,,TUTI,a,1,1,2,
5/26/2021,2021,7:57,halidon,1,wetland,HH13,72,0,,TUTI,v,1,,1,
5/26/2021,2021,7:57,halidon,1,wetland,HH13,72,0,,CARW,v,1,,1,
5/26/2021,2021,7:57,halidon,1,wetland,HH13,72,0,,CARW,v,,1,1,
5/26/2021,2021,7:57,halidon,1,wetland,HH13,72,0,,CACH,a,1,,1,
5/26/2021,2021,7:57,halidon,1,wetland,HH13,72,0,,NOCA,v,1,,1,
5/26/2021,2021,7:57,halidon,1,wetland,HH13,72,0,,COYE,v,1,,1,
5/26/2021,2021,7:57,halidon,1,wetland,HH13,72,0,,EATO,v,1,,1,
5/26/2021,2021,7:57,halidon,1,wetland,HH13,72,0,,RBWO,v,1,,1,
5/15/2021,2021,9:10,halidon,1,wetland,HH33,64,0,,BGGN,a,2,,2,
5/15/2021,2021,9:10,halidon,1,wetland,HH33,64,0,,TUTI,a,1,1,2,
5/15/2021,2021,9:10,halidon,1,wetland,HH33,64,0,,EATO,a,1,1,2,
5/15/2021,2021,9:10,halidon,1,wetland,HH33,64,0,,RBWO,v,1,,1,
5/15/2021,2021,9:10,halidon,1,wetland,HH33,64,0,,RBWO,a,,1,1,
5/15/2021,2021,9:10,halidon,1,wetland,HH33,64,0,,CHSP,a,,1,1,
5/15/2021,2021,9:10,halidon,1,wetland,HH33,64,0,,EAWP,v,1,,1,
5/15/2021,2021,9:10,halidon,1,wetland,HH33,64,0,,RHWO,a,,1,1,
5/15/2021,2021,9:10,halidon,1,wetland,HH33,64,0,,COYE,a,,1,1,
5/19/2012,2021,7:07,halidon,1,wetland,HH33,63,0,,CARW,a,1,,1,
5/19/2012,2021,7:07,halidon,1,wetland,HH33,63,0,,BGGN,a,1,1,2,
5/19/2012,2021,7:07,halidon,1,wetland,HH33,63,0,,NOCA,a,,1,1,
5/19/2012,2021,7:07,halidon,1,wetland,HH33,63,0,,EATO,a,,1,1,
5/19/2012,2021,7:07,halidon,1,wetland,HH33,63,0,,COYE,a,1,,1,
5/19/2012,2021,7:07,halidon,1,wetland,HH33,63,0,,WEVI,a,,1,1,
5/19/2012,2021,7:07,halidon,1,wetland,HH33,63,0,,NOMO,a,1,,1,
5/26/2021,2021,8:37,halidon,1,wetland,HH33,75,0,,BGGN,v,2,,2,
5/26/2021,2021,8:37,halidon,1,wetland,HH33,75,0,,YBCH,a,1,,1,
5/26/2021,2021,8:37,halidon,1,wetland,HH33,75,0,,CARW,a,1,,1,
5/26/2021,2021,8:37,halidon,1,wetland,HH33,75,0,,RBWO,a,1,,1,
5/15/2021,2021,8:54,halidon,1,wetland,HH34,61,0,,BGGN,a,2,,2,
5/15/2021,2021,8:54,halidon,1,wetland,HH34,61,0,,DOWO,v,1,,1,
5/15/2021,2021,8:54,halidon,1,wetland,HH34,61,0,,CHSP,v,1,,1,
5/15/2021,2021,8:54,halidon,1,wetland,HH34,61,0,,RHWO,a,,1,1,
5/19/2021,2021,7:22,halidon,1,wetland,HH34,63,0,,NOCA,a,,1,1,
5/19/2021,2021,7:22,halidon,1,wetland,HH34,63,0,,COYE,a,1,,1,
5/19/2021,2021,7:22,halidon,1,wetland,HH34,63,0,,DOWO,a,,1,1,
5/19/2021,2021,7:22,halidon,1,wetland,HH34,63,0,,CARW,a,,1,1,
5/26/2021,2021,8:23,halidon,1,wetland,HH34,75,0,,COYE,a,,2,2,
5/26/2021,2021,8:23,halidon,1,wetland,HH34,75,0,,WBNU,v,1,1,2,
5/26/2021,2021,8:23,halidon,1,wetland,HH34,75,0,,PIWA,a,,2,2,
5/26/2021,2021,8:23,halidon,1,wetland,HH34,75,0,,PIWA,v,,1,1,
5/26/2021,2021,8:23,halidon,1,wetland,HH34,75,0,,BGGN,a,2,,2,
5/15/2021,2021,8:13,halidon,1,upland,UP01,55,0,,EATO,v,1,,1,
5/15/2021,2021,8:13,halidon,1,upland,UP01,55,0,,COYE,v,1,,1,
5/15/2021,2021,8:13,halidon,1,upland,UP01,55,0,,BHNU,a,,1,1,
5/15/2021,2021,8:13,halidon,1,upland,UP01,55,0,,BLGR,v,1,,1,
05/19/2021,2021,7:32,halidon,1,upland,UP01,63,0,,COYE,v,1,,1,
05/19/2021,2021,7:32,halidon,1,upland,UP01,63,0,,COYE,a,,1,1,
05/19/2021,2021,7:32,halidon,1,upland,UP01,63,0,,BHNU,a,,1,1,
5/26/2021,2021,8:16,halidon,1,upland,UP01,75,0,,PIWA,a,1,,1,
5/26/2021,2021,8:16,halidon,1,upland,UP01,75,0,,PIWA,v,1,,1,
5/26/2021,2021,8:16,halidon,1,upland,UP01,75,0,,EATO,a,,1,1,
05/14/2021,2021,8:19,halidon,2,wetland,HH17,55,0,,NOCA,a,1,,1,
05/14/2021,2021,8:19,halidon,2,wetland,HH17,55,0,,PIWA,a,3,,3,
05/14/2021,2021,8:19,halidon,2,wetland,HH17,55,0,,COYE,v,1,,1,
05/14/2021,2021,8:19,halidon,2,wetland,HH17,55,0,,PABU,v,,1,1,
05/14/2021,2021,8:19,halidon,2,wetland,HH17,55,0,,BHNU,a,,1,1,
05/17/2021,2021,7:37,halidon,2,wetland,HH17,55,0,,BHNU,a,1,,1,
05/17/2021,2021,7:37,halidon,2,wetland,HH17,55,0,,BHNU,v,3,,3,
05/17/2021,2021,7:37,halidon,2,wetland,HH17,55,0,,COYE,a,,2,2,
05/17/2021,2021,7:37,halidon,2,wetland,HH17,55,0,,AMRO,a,,1,1,
05/24/2021,2021,7:58,halidon,2,wetland,HH17,72,0,,BHNU,a,1,2,3,
05/24/2021,2021,7:58,halidon,2,wetland,HH17,72,0,,BHNU,v,2,,2,
05/24/2021,2021,7:58,halidon,2,wetland,HH17,72,0,,EAWP,v,1,,1,
05/24/2021,2021,7:58,halidon,2,wetland,HH17,72,0,,BGGN,v,1,,1,
05/12/2021,2021,8:52,halidon,2,wetland,HH14,61,0,,EATO,a,,1,1,
05/12/2021,2021,8:52,halidon,2,wetland,HH14,61,0,,WOTH,a,,1,1,
05/12/2021,2021,8:52,halidon,2,wetland,HH14,61,0,,MIKI,v,,1,1,
05/17/2021,2021,7:05,halidon,2,wetland,HH14,52,0,,EAKI,v,1,,1,
05/17/2021,2021,7:05,halidon,2,wetland,HH14,52,0,,COYE,a,1,1,2,
05/17/2021,2021,7:05,halidon,2,wetland,HH14,52,0,,CARW,v,1,,1,
05/17/2021,2021,7:05,halidon,2,wetland,HH14,52,0,,PIWA,a,,2,2,
05/17/2021,2021,7:05,halidon,2,wetland,HH14,52,0,,EATO,a,,1,1,
05/17/2021,2021,7:05,halidon,2,wetland,HH14,52,0,,CHSP,a,,1,1,
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,,EAKI,v,1,,1,
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,,MODO,v,2,,2,
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,,CARW,a,1,,1,
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,,RWBL,a,,1,1,
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,,EAWP,a,,1,1,
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,,COYE,a,,1,1,
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,,EATO,a,,1,1,
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,,BHCO,a,,2,2,
05/14/2021,2021,8:34,halidon,2,wetland,HH22,57,0,,EATO,a,,1,1,
05/14/2021,2021,8:34,halidon,2,wetland,HH22,57,0,,EATO,v,,2,2,
05/14/2021,2021,8:34,halidon,2,wetland,HH22,57,0,,COYE,v,1,,1,
05/14/2021,2021,8:34,halidon,2,wetland,HH22,57,0,,COYE,a,,1,1,
05/14/2021,2021,8:34,halidon,2,wetland,HH22,57,0,,PIWA,a,,1,1,
05/14/2021,2021,8:34,halidon,2,wetland,HH22,57,0,,CACH,a,,2,2,
05/17/2021,2021,7:23,halidon,2,wetland,HH22,52,0,,COYE,a,1,1,2,
05/17/2021,2021,7:23,halidon,2,wetland,HH22,52,0,,CARW,a,,1,1,
05/17/2021,2021,7:23,halidon,2,wetland,HH22,52,0,,CACH,a,,2,2,
05/17/2021,2021,7:23,halidon,2,wetland,HH22,52,0,,PIWA,v,,2,2,
05/24/2021,2021,7:45,halidon,2,wetland,HH22,70,0,,CARW,a,1,,1,
05/24/2021,2021,7:45,halidon,2,wetland,HH22,70,0,,NOCA,v,2,,2,
05/24/2021,2021,7:45,halidon,2,wetland,HH22,70,0,,BGGN,v,1,,1,
05/24/2021,2021,7:45,halidon,2,wetland,HH22,70,0,,BHCO,a,,1,1,
05/24/2021,2021,7:45,halidon,2,wetland,HH22,70,0,,EATO,v,2,,2,
05/14/2021,2021,9:06,halidon,2,upland,UP02,61,0,,EABL,v,1,,1,
05/14/2021,2021,9:06,halidon,2,upland,UP02,61,0,,EABL,a,,1,1,
05/14/2021,2021,9:06,halidon,2,upland,UP02,61,0,,PIWA,a,,1,1,
05/14/2021,2021,9:06,halidon,2,upland,UP02,61,0,,PIWA,v,,2,2,
