"wetland_id","site","site_type","block","date.x","year","time","temp","water","wind","uni_id_date","NOMO","OROR","COYE","PIWA","EAKI","CHSP","BLGR","RBWO","TUTI","EATO","NOCA","YBCU","BGGN","CARW","YTVI","CACH","GCFL","WOTH","DOWO","BASP","WBNU","SUTA","YBCH","NOPA","WEVI","EAWP","YTWA","REVI","EABL","RHWO","AMRO","RSHA","BHCO","INBU","BHNU","BRTH","MIKI","MODO","RWBL","COGR","PABU","RTHA","PIWO","BGNN","LBHE","BLJA","AMCR","ACFL","OVEN","WODU","GREG","GRHE","EWPE","KILL","BCSP","tree_sr","tree_dist","tree_dbh","tree_ba","tupelo_dbh","pine_dbh","other_dbh","date.y","time_start","time_end","property","type","bird_sr","shan_sr_1","shan_sr_2","agriculture","ditched","rain_24","inch_24","wetland_type","hydrology","last_dry","canopy_cover","canopy_dom","midstory_cover","midstory_dom","debris_cover","debris_dom","groundcover","herb_layer","dom_herb_group","water_cover","current_water_max","high_water_mark","burn_scars","duff","duff_depth","hydro_dist","wetland_disturbance","natural_community","canopy_dom_upland","canopy_cover_upland","midstory_cover_upland","midstory_dom_upland","herb_cover_upland","herb_dom_upland","stumps","burn_scars_upland","duff.1","duff_depth_upland","time_last_fire","tree_height_mean","tree_height_sd","crown_hull_mean","canopy_cover_sim","canopy_cover_sim.1"
"HH34","halidon","wetland",1,"5/18/2022",2022,"7:41",65,0,0,"HH34_5/18/2022",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.9375,113.8,2930.33625559915,67.5,46.3,0,"9/15/2022","","","halidon","wetland",9,2.06207,2.011242,NA,NA,NA,NA,"Dome Swamp","Ephem","June 2022","75-100","Black Gum","0-25","Red Bay","0-25","","75-100","Whole basin","Grasses","0-25",NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,13.0129487179487,7.07098481522031,14.391141025641,42.5688073394495,35.9633027522936
"HH34","halidon","wetland",1,"6/13/22",2022,"8:50",85.2,0,0.7,"HH34_6/13/22",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.9375,113.8,2930.33625559915,67.5,46.3,0,"9/15/2022","","","halidon","wetland",9,2.06207,2.011242,NA,NA,NA,NA,"Dome Swamp","Ephem","June 2022","75-100","Black Gum","0-25","Red Bay","0-25","","75-100","Whole basin","Grasses","0-25",NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,13.0129487179487,7.07098481522031,14.391141025641,42.5688073394495,35.9633027522936
"HH34r","halidon","wetland",1,"5/15/2021",2021,"8:54",61,0,NA,"HH34r_5/15/2021",0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.8,184.2,6884.09344199497,0,152.7,31.5,"9/10/2021","11:09","11:27","halidon","wetland",NA,NA,2.265664,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","Summer 2021","50-75","Black Gum","0-25","Sweetgum","0-25","","75-100","Whole basin","Sedges, Ferns","75-100",18,18,TRUE,TRUE,1,"Ditch","","Mesic Flatwood","Slash","50-75","0-25","Sweetgum and Persimmon","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,22.1411290322581,4.99119227677451,27.7204516129032,69.7247706422018,8.07339449541285
"HH34r","halidon","wetland",1,"5/26/2021",2021,"8:23",75,0,NA,"HH34r_5/26/2021",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.8,184.2,6884.09344199497,0,152.7,31.5,"9/10/2021","11:09","11:27","halidon","wetland",NA,NA,2.265664,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","Summer 2021","50-75","Black Gum","0-25","Sweetgum","0-25","","75-100","Whole basin","Sedges, Ferns","75-100",18,18,TRUE,TRUE,1,"Ditch","","Mesic Flatwood","Slash","50-75","0-25","Sweetgum and Persimmon","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,22.1411290322581,4.99119227677451,27.7204516129032,69.7247706422018,8.07339449541285
"HH34r","halidon","wetland",1,"5/30/2022",2022,"8:04",76.9,0,1.4,"HH34r_5/30/2022",0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.8,184.2,6884.09344199497,0,152.7,31.5,"9/10/2021","11:09","11:27","halidon","wetland",NA,NA,2.265664,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","Summer 2021","50-75","Black Gum","0-25","Sweetgum","0-25","","75-100","Whole basin","Sedges, Ferns","75-100",18,18,TRUE,TRUE,1,"Ditch","","Mesic Flatwood","Slash","50-75","0-25","Sweetgum and Persimmon","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,22.1411290322581,4.99119227677451,27.7204516129032,69.7247706422018,8.07339449541285
"HH34r","halidon","wetland",1,"5/19/2022",2022,"7:11",77,0,0,"HH34r_5/19/2022",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.8,184.2,6884.09344199497,0,152.7,31.5,"9/10/2021","11:09","11:27","halidon","wetland",NA,NA,2.265664,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","Summer 2021","50-75","Black Gum","0-25","Sweetgum","0-25","","75-100","Whole basin","Sedges, Ferns","75-100",18,18,TRUE,TRUE,1,"Ditch","","Mesic Flatwood","Slash","50-75","0-25","Sweetgum and Persimmon","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,22.1411290322581,4.99119227677451,27.7204516129032,69.7247706422018,8.07339449541285
"HH34r","halidon","wetland",1,"5/19/2021",2021,"7:22",63,0,NA,"HH34r_5/19/2021",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.8,184.2,6884.09344199497,0,152.7,31.5,"9/10/2021","11:09","11:27","halidon","wetland",NA,NA,2.265664,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","Summer 2021","50-75","Black Gum","0-25","Sweetgum","0-25","","75-100","Whole basin","Sedges, Ferns","75-100",18,18,TRUE,TRUE,1,"Ditch","","Mesic Flatwood","Slash","50-75","0-25","Sweetgum and Persimmon","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,22.1411290322581,4.99119227677451,27.7204516129032,69.7247706422018,8.07339449541285
"HH34r","halidon","wetland",1,"6/13/22",2022,"8:22",82.8,0,1,"HH34r_6/13/22",0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.8,184.2,6884.09344199497,0,152.7,31.5,"9/10/2021","11:09","11:27","halidon","wetland",NA,NA,2.265664,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","Summer 2021","50-75","Black Gum","0-25","Sweetgum","0-25","","75-100","Whole basin","Sedges, Ferns","75-100",18,18,TRUE,TRUE,1,"Ditch","","Mesic Flatwood","Slash","50-75","0-25","Sweetgum and Persimmon","75-100","Mix",TRUE,TRUE,FALSE,NA,NA,22.1411290322581,4.99119227677451,27.7204516129032,69.7247706422018,8.07339449541285
"HH43","halidon","wetland",7,"5/18/2022",2022,"8:35",70,0,0,"HH43_5/18/2022",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.15,131.7,4375.28823467287,0,0,131.7,"9/15/2022","","","halidon","wetland",NA,NA,1.90542,TRUE,TRUE,FALSE,NA,"Bottomland","Ephem","June 2022","75-100","Black Gum","50-75","Red Maple","25-50","","75-100","Whole Basin","Sedges","0-25",NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,16.1073214285714,5.99684841200971,30.4607857142857,61.2844036697248,59.6330275229358
"HH43","halidon","wetland",7,"5/31/2022",2022,"8:47",77.9,0,0,"HH43_5/31/2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.15,131.7,4375.28823467287,0,0,131.7,"9/15/2022","","","halidon","wetland",NA,NA,1.90542,TRUE,TRUE,FALSE,NA,"Bottomland","Ephem","June 2022","75-100","Black Gum","50-75","Red Maple","25-50","","75-100","Whole Basin","Sedges","0-25",NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,16.1073214285714,5.99684841200971,30.4607857142857,61.2844036697248,59.6330275229358
"HH43","halidon","wetland",7,"6/13/22",2022,"7:35",78.4,0,0,"HH43_6/13/22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.15,131.7,4375.28823467287,0,0,131.7,"9/15/2022","","","halidon","wetland",NA,NA,1.90542,TRUE,TRUE,FALSE,NA,"Bottomland","Ephem","June 2022","75-100","Black Gum","50-75","Red Maple","25-50","","75-100","Whole Basin","Sedges","0-25",NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,16.1073214285714,5.99684841200971,30.4607857142857,61.2844036697248,59.6330275229358
"HH45","halidon","wetland",7,"5/19/2022",2022,"7:32",78,0,1.4,"HH45_5/19/2022",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5125,98,1923.04740307865,0,0,98,"9/15/2022","","","halidon","wetland",NA,NA,1.430103,NA,TRUE,FALSE,NA,"Depression Marsh","Ephem","June 2022","0-25","Black Gum","0-25","none","0-25","","75-100","Whole basin","Grasses","0-25",NA,NA,FALSE,FALSE,NA,"","","","","","","","","",NA,NA,NA,NA,NA,8.55285714285714,3.12605029968977,13.784,5.32110091743119,63.1192660550459
"HH45","halidon","wetland",7,"5/31/2022",2022,"8:26",86,0,0.7,"HH45_5/31/2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5125,98,1923.04740307865,0,0,98,"9/15/2022","","","halidon","wetland",NA,NA,1.430103,NA,TRUE,FALSE,NA,"Depression Marsh","Ephem","June 2022","0-25","Black Gum","0-25","none","0-25","","75-100","Whole basin","Grasses","0-25",NA,NA,FALSE,FALSE,NA,"","","","","","","","","",NA,NA,NA,NA,NA,8.55285714285714,3.12605029968977,13.784,5.32110091743119,63.1192660550459
"HH45","halidon","wetland",7,"6/7/22",2022,"8:34",80,0,1.7,"HH45_6/7/22",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5125,98,1923.04740307865,0,0,98,"9/15/2022","","","halidon","wetland",NA,NA,1.430103,NA,TRUE,FALSE,NA,"Depression Marsh","Ephem","June 2022","0-25","Black Gum","0-25","none","0-25","","75-100","Whole basin","Grasses","0-25",NA,NA,FALSE,FALSE,NA,"","","","","","","","","",NA,NA,NA,NA,NA,8.55285714285714,3.12605029968977,13.784,5.32110091743119,63.1192660550459
"HH46","halidon","wetland",7,"5/19/2022",2022,"7:48",79,0,1,"HH46_5/19/2022",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.8625,120,2881.23316242354,0,0,120,"9/15/2022","","","halidon","wetland",NA,NA,1.55756,NA,NA,FALSE,NA,"Depression Marsh","Ephem","June 2022","0-25","Black Gum","0-25","none","0-25","","75-100","Whole basin","Grasses","75-100",NA,NA,FALSE,TRUE,NA,"","","","","","","","","",NA,NA,NA,NA,NA,13.2833333333333,3.91770190740619,19.5063333333333,16.8807339449541,46.9724770642202
"HH46","halidon","wetland",7,"5/31/2022",2022,"8:11",75.5,0,0,"HH46_5/31/2022",0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.8625,120,2881.23316242354,0,0,120,"9/15/2022","","","halidon","wetland",NA,NA,1.55756,NA,NA,FALSE,NA,"Depression Marsh","Ephem","June 2022","0-25","Black Gum","0-25","none","0-25","","75-100","Whole basin","Grasses","75-100",NA,NA,FALSE,TRUE,NA,"","","","","","","","","",NA,NA,NA,NA,NA,13.2833333333333,3.91770190740619,19.5063333333333,16.8807339449541,46.9724770642202
"HH46","halidon","wetland",7,"6/7/22",2022,"8:18",80.5,0,1.3,"HH46_6/7/22",0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.8625,120,2881.23316242354,0,0,120,"9/15/2022","","","halidon","wetland",NA,NA,1.55756,NA,NA,FALSE,NA,"Depression Marsh","Ephem","June 2022","0-25","Black Gum","0-25","none","0-25","","75-100","Whole basin","Grasses","75-100",NA,NA,FALSE,TRUE,NA,"","","","","","","","","",NA,NA,NA,NA,NA,13.2833333333333,3.91770190740619,19.5063333333333,16.8807339449541,46.9724770642202
"HH48","halidon","wetland",3,"5/19/2022",2022,"8:05",82,0,1,"HH48_5/19/2022",0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.2125,124.3,3061.94542583966,0,0,124.3,"9/10/2021","1:05","1:33","halidon","wetland",8,1.825564,2.154025,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Sweetgum","0-25","","50-75","Most of basin","Grasses, Sedges","75-100",18,18,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum and Loblolly","75-100","None",TRUE,TRUE,FALSE,NA,NA,22.6857142857143,2.56963022252609,34.402125,72.2935779816514,72.8440366972477
"HH48","halidon","wetland",3,"5/31/2022",2022,"7:53",75.9,0,0,"HH48_5/31/2022",0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.2125,124.3,3061.94542583966,0,0,124.3,"9/10/2021","1:05","1:33","halidon","wetland",8,1.825564,2.154025,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Sweetgum","0-25","","50-75","Most of basin","Grasses, Sedges","75-100",18,18,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum and Loblolly","75-100","None",TRUE,TRUE,FALSE,NA,NA,22.6857142857143,2.56963022252609,34.402125,72.2935779816514,72.8440366972477
"HH48","halidon","wetland",3,"6/7/22",2022,"8:02",75,2,0,"HH48_6/7/22",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.2125,124.3,3061.94542583966,0,0,124.3,"9/10/2021","1:05","1:33","halidon","wetland",8,1.825564,2.154025,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Sweetgum","0-25","","50-75","Most of basin","Grasses, Sedges","75-100",18,18,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum and Loblolly","75-100","None",TRUE,TRUE,FALSE,NA,NA,22.6857142857143,2.56963022252609,34.402125,72.2935779816514,72.8440366972477
"HH48","halidon","wetland",3,"05/15/2021",2021,"7:44",50,7.2,NA,"HH48_05/15/2021",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.2125,124.3,3061.94542583966,0,0,124.3,"9/10/2021","1:05","1:33","halidon","wetland",8,1.825564,2.154025,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Sweetgum","0-25","","50-75","Most of basin","Grasses, Sedges","75-100",18,18,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum and Loblolly","75-100","None",TRUE,TRUE,FALSE,NA,NA,22.6857142857143,2.56963022252609,34.402125,72.2935779816514,72.8440366972477
"HH48","halidon","wetland",3,"05/19/2021",2021,"8:15",66,0,NA,"HH48_05/19/2021",0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.2125,124.3,3061.94542583966,0,0,124.3,"9/10/2021","1:05","1:33","halidon","wetland",8,1.825564,2.154025,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Sweetgum","0-25","","50-75","Most of basin","Grasses, Sedges","75-100",18,18,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum and Loblolly","75-100","None",TRUE,TRUE,FALSE,NA,NA,22.6857142857143,2.56963022252609,34.402125,72.2935779816514,72.8440366972477
"HH48","halidon","wetland",3,"05/26/2021",2021,"7:37",72,0,NA,"HH48_05/26/2021",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.2125,124.3,3061.94542583966,0,0,124.3,"9/10/2021","1:05","1:33","halidon","wetland",8,1.825564,2.154025,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Sweetgum","0-25","","50-75","Most of basin","Grasses, Sedges","75-100",18,18,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum and Loblolly","75-100","None",TRUE,TRUE,FALSE,NA,NA,22.6857142857143,2.56963022252609,34.402125,72.2935779816514,72.8440366972477
"HH49","halidon","wetland",3,"5/19/2022",2022,"8:19",80,0,0.7,"HH49_5/19/2022",0,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,143.5,4163.49776593112,97.5,0,46,"9/10/2021","12:45","1:03","halidon","wetland",13,2.491505,2.339936,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Sweetgum, Chinese Tallow","0-25","","50-75","Most of basin","Grasses, Sedges","75-100",30,36,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum","75-100","None",TRUE,TRUE,FALSE,NA,NA,18.7346296296296,3.63667000539809,28.9153518518519,58.8990825688073,58.348623853211
"HH49","halidon","wetland",3,"5/31/2022",2022,"7:36",74.6,0,0,"HH49_5/31/2022",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,143.5,4163.49776593112,97.5,0,46,"9/10/2021","12:45","1:03","halidon","wetland",13,2.491505,2.339936,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Sweetgum, Chinese Tallow","0-25","","50-75","Most of basin","Grasses, Sedges","75-100",30,36,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum","75-100","None",TRUE,TRUE,FALSE,NA,NA,18.7346296296296,3.63667000539809,28.9153518518519,58.8990825688073,58.348623853211
"HH49","halidon","wetland",3,"6/7/22",2022,"7:47",71.2,0,0,"HH49_6/7/22",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,143.5,4163.49776593112,97.5,0,46,"9/10/2021","12:45","1:03","halidon","wetland",13,2.491505,2.339936,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Sweetgum, Chinese Tallow","0-25","","50-75","Most of basin","Grasses, Sedges","75-100",30,36,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum","75-100","None",TRUE,TRUE,FALSE,NA,NA,18.7346296296296,3.63667000539809,28.9153518518519,58.8990825688073,58.348623853211
"HH49","halidon","wetland",3,"05/15/2021",2021,"7:44",48,1.8,NA,"HH49_05/15/2021",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,143.5,4163.49776593112,97.5,0,46,"9/10/2021","12:45","1:03","halidon","wetland",13,2.491505,2.339936,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Sweetgum, Chinese Tallow","0-25","","50-75","Most of basin","Grasses, Sedges","75-100",30,36,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum","75-100","None",TRUE,TRUE,FALSE,NA,NA,18.7346296296296,3.63667000539809,28.9153518518519,58.8990825688073,58.348623853211
"HH49","halidon","wetland",3,"05/19/2021",2021,"8:25",66,0,NA,"HH49_05/19/2021",0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,143.5,4163.49776593112,97.5,0,46,"9/10/2021","12:45","1:03","halidon","wetland",13,2.491505,2.339936,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Sweetgum, Chinese Tallow","0-25","","50-75","Most of basin","Grasses, Sedges","75-100",30,36,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum","75-100","None",TRUE,TRUE,FALSE,NA,NA,18.7346296296296,3.63667000539809,28.9153518518519,58.8990825688073,58.348623853211
"HH49","halidon","wetland",3,"05/26/2021",2021,"7:24",72,0,NA,"HH49_05/26/2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,143.5,4163.49776593112,97.5,0,46,"9/10/2021","12:45","1:03","halidon","wetland",13,2.491505,2.339936,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","50-75","Black Gum","0-25","Sweetgum, Chinese Tallow","0-25","","50-75","Most of basin","Grasses, Sedges","75-100",30,36,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","Sweetgum","75-100","None",TRUE,TRUE,FALSE,NA,NA,18.7346296296296,3.63667000539809,28.9153518518519,58.8990825688073,58.348623853211
"HH50","halidon","wetland",3,"5/19/2022",2022,"8:32",79,0,1,"HH50_5/19/2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.575,143.6,4339.59188814646,0,123.5,20.1,"9/10/2021","12:24","12:44","halidon","wetland",9,2.028597,2.218702,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","75-100","Loblolly","0-25","Chinese Tallow","0-25","","25-50","Patchy","Grasses","0-25",0,0,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","None","75-100","None",TRUE,TRUE,FALSE,NA,NA,22.4814545454545,2.91370860676181,32.8735454545455,68.256880733945,50.2752293577982
"HH50","halidon","wetland",3,"5/31/2022",2022,"7:19",71.3,0,0,"HH50_5/31/2022",0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.575,143.6,4339.59188814646,0,123.5,20.1,"9/10/2021","12:24","12:44","halidon","wetland",9,2.028597,2.218702,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","75-100","Loblolly","0-25","Chinese Tallow","0-25","","25-50","Patchy","Grasses","0-25",0,0,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","None","75-100","None",TRUE,TRUE,FALSE,NA,NA,22.4814545454545,2.91370860676181,32.8735454545455,68.256880733945,50.2752293577982
"HH50","halidon","wetland",3,"6/7/22",2022,"7:35",73.5,0,0,"HH50_6/7/22",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.575,143.6,4339.59188814646,0,123.5,20.1,"9/10/2021","12:24","12:44","halidon","wetland",9,2.028597,2.218702,TRUE,TRUE,TRUE,4,"Dome Swamp","Ephem","June 2021","75-100","Loblolly","0-25","Chinese Tallow","0-25","","25-50","Patchy","Grasses","0-25",0,0,TRUE,TRUE,NA,"Ditch","","Mesic Flatwood","Loblolly and Slash","50-75","0-25","None","75-100","None",TRUE,TRUE,FALSE,NA,NA,22.4814545454545,2.91370860676181,32.8735454545455,68.256880733945,50.2752293577982
